Freq.	V(N003,N006)
1.04404404404404e+005	(-2.17314902895180e+001dB,-1.67834359662519e+002°)
1.04504504504504e+005	(-2.16562751035639e+001dB,-1.68013225087926e+002°)
1.04604604604605e+005	(-2.15810262428264e+001dB,-1.68192859387983e+002°)
1.04704704704705e+005	(-2.15057436616652e+001dB,-1.68373268183309e+002°)
1.04804804804805e+005	(-2.14304273196045e+001dB,-1.68554457138900e+002°)
1.04904904904905e+005	(-2.13550771814397e+001dB,-1.68736431964375e+002°)
1.05005005005005e+005	(-2.12796932173458e+001dB,-1.68919198414216e+002°)
1.05105105105105e+005	(-2.12042754029870e+001dB,-1.69102762288007e+002°)
1.05205205205205e+005	(-2.11288237196294e+001dB,-1.69287129430662e+002°)
1.05305305305305e+005	(-2.10533381542547e+001dB,-1.69472305732660e+002°)
1.05405405405405e+005	(-2.09778186996766e+001dB,-1.69658297130263e+002°)
1.05505505505505e+005	(-2.09022653546589e+001dB,-1.69845109605745e+002°)
1.05605605605606e+005	(-2.08266781240357e+001dB,-1.70032749187598e+002°)
1.05705705705706e+005	(-2.07510570188339e+001dB,-1.70221221950749e+002°)
1.05805805805806e+005	(-2.06754020563973e+001dB,-1.70410534016762e+002°)
1.05905905905906e+005	(-2.05997132605136e+001dB,-1.70600691554037e+002°)
1.06006006006006e+005	(-2.05239906615431e+001dB,-1.70791700778005e+002°)
1.06106106106106e+005	(-2.04482342965495e+001dB,-1.70983567951314e+002°)
1.06206206206206e+005	(-2.03724442094334e+001dB,-1.71176299384012e+002°)
1.06306306306306e+005	(-2.02966204510676e+001dB,-1.71369901433719e+002°)
1.06406406406406e+005	(-2.02207630794350e+001dB,-1.71564380505795e+002°)
1.06506506506506e+005	(-2.01448721597687e+001dB,-1.71759743053499e+002°)
1.06606606606607e+005	(-2.00689477646943e+001dB,-1.71955995578143e+002°)
1.06706706706707e+005	(-1.99929899743748e+001dB,-1.72153144629232e+002°)
1.06806806806807e+005	(-1.99169988766580e+001dB,-1.72351196804605e+002°)
1.06906906906907e+005	(-1.98409745672259e+001dB,-1.72550158750558e+002°)
1.07007007007007e+005	(-1.97649171497466e+001dB,-1.72750037161962e+002°)
1.07107107107107e+005	(-1.96888267360294e+001dB,-1.72950838782372e+002°)
1.07207207207207e+005	(-1.96127034461815e+001dB,-1.73152570404125e+002°)
1.07307307307307e+005	(-1.95365474087674e+001dB,-1.73355238868430e+002°)
1.07407407407407e+005	(-1.94603587609716e+001dB,-1.73558851065440e+002°)
1.07507507507507e+005	(-1.93841376487627e+001dB,-1.73763413934323e+002°)
1.07607607607608e+005	(-1.93078842270611e+001dB,-1.73968934463314e+002°)
1.07707707707708e+005	(-1.92315986599087e+001dB,-1.74175419689760e+002°)
1.07807807807808e+005	(-1.91552811206417e+001dB,-1.74382876700147e+002°)
1.07907907907908e+005	(-1.90789317920654e+001dB,-1.74591312630116e+002°)
1.08008008008008e+005	(-1.90025508666327e+001dB,-1.74800734664473e+002°)
1.08108108108108e+005	(-1.89261385466243e+001dB,-1.75011150037171e+002°)
1.08208208208208e+005	(-1.88496950443320e+001dB,-1.75222566031288e+002°)
1.08308308308308e+005	(-1.87732205822452e+001dB,-1.75434989978990e+002°)
1.08408408408408e+005	(-1.86967153932393e+001dB,-1.75648429261471e+002°)
1.08508508508508e+005	(-1.86201797207676e+001dB,-1.75862891308882e+002°)
1.08608608608608e+005	(-1.85436138190557e+001dB,-1.76078383600247e+002°)
1.08708708708709e+005	(-1.84670179532985e+001dB,-1.76294913663353e+002°)
1.08808808808809e+005	(-1.83903923998606e+001dB,-1.76512489074627e+002°)
1.08908908908909e+005	(-1.83137374464788e+001dB,-1.76731117458998e+002°)
1.09009009009009e+005	(-1.82370533924683e+001dB,-1.76950806489733e+002°)
1.09109109109109e+005	(-1.81603405489307e+001dB,-1.77171563888256e+002°)
1.09209209209209e+005	(-1.80835992389659e+001dB,-1.77393397423948e+002°)
1.09309309309309e+005	(-1.80068297978864e+001dB,-1.77616314913927e+002°)
1.09409409409409e+005	(-1.79300325734340e+001dB,-1.77840324222802e+002°)
1.09509509509509e+005	(-1.78532079260003e+001dB,-1.78065433262406e+002°)
1.09609609609609e+005	(-1.77763562288497e+001dB,-1.78291649991510e+002°)
1.09709709709710e+005	(-1.76994778683447e+001dB,-1.78518982415507e+002°)
1.09809809809810e+005	(-1.76225732441750e+001dB,-1.78747438586075e+002°)
1.09909909909910e+005	(-1.75456427695888e+001dB,-1.78977026600815e+002°)
1.10010010010010e+005	(-1.74686868716274e+001dB,-1.79207754602861e+002°)
1.10110110110110e+005	(-1.73917059913621e+001dB,-1.79439630780461e+002°)
1.10210210210210e+005	(-1.73147005841346e+001dB,-1.79672663366539e+002°)
1.10310310310310e+005	(-1.72376711197997e+001dB,-1.79906860638216e+002°)
1.10410410410410e+005	(-1.71606180829710e+001dB,1.79857769083690e+002°)
1.10510510510510e+005	(-1.70835419732693e+001dB,1.79621217435194e+002°)
1.10610610610610e+005	(-1.70064433055739e+001dB,1.79383476009712e+002°)
1.10710710710711e+005	(-1.69293226102765e+001dB,1.79144536358653e+002°)
1.10810810810811e+005	(-1.68521804335378e+001dB,1.78904389992051e+002°)
1.10910910910911e+005	(-1.67750173375470e+001dB,1.78663028379225e+002°)
1.11011011011011e+005	(-1.66978339007832e+001dB,1.78420442949482e+002°)
1.11111111111111e+005	(-1.66206307182806e+001dB,1.78176625092842e+002°)
1.11211211211211e+005	(-1.65434084018949e+001dB,1.77931566160816e+002°)
1.11311311311311e+005	(-1.64661675805734e+001dB,1.77685257467213e+002°)
1.11411411411411e+005	(-1.63889089006263e+001dB,1.77437690288984e+002°)
1.11511511511511e+005	(-1.63116330260018e+001dB,1.77188855867110e+002°)
1.11611611611611e+005	(-1.62343406385622e+001dB,1.76938745407535e+002°)
1.11711711711712e+005	(-1.61570324383630e+001dB,1.76687350082128e+002°)
1.11811811811812e+005	(-1.60797091439339e+001dB,1.76434661029701e+002°)
1.11911911911912e+005	(-1.60023714925623e+001dB,1.76180669357068e+002°)
1.12012012012012e+005	(-1.59250202405782e+001dB,1.75925366140141e+002°)
1.12112112112112e+005	(-1.58476561636414e+001dB,1.75668742425085e+002°)
1.12212212212212e+005	(-1.57702800570305e+001dB,1.75410789229510e+002°)
1.12312312312312e+005	(-1.56928927359338e+001dB,1.75151497543719e+002°)
1.12412412412412e+005	(-1.56154950357412e+001dB,1.74890858332000e+002°)
1.12512512512512e+005	(-1.55380878123388e+001dB,1.74628862533974e+002°)
1.12612612612612e+005	(-1.54606719424037e+001dB,1.74365501065992e+002°)
1.12712712712713e+005	(-1.53832483237004e+001dB,1.74100764822583e+002°)
1.12812812812813e+005	(-1.53058178753791e+001dB,1.73834644677964e+002°)
1.12912912912913e+005	(-1.52283815382743e+001dB,1.73567131487601e+002°)
1.13013013013013e+005	(-1.51509402752040e+001dB,1.73298216089820e+002°)
1.13113113113113e+005	(-1.50734950712706e+001dB,1.73027889307494e+002°)
1.13213213213213e+005	(-1.49960469341616e+001dB,1.72756141949768e+002°)
1.13313313313313e+005	(-1.49185968944506e+001dB,1.72482964813863e+002°)
1.13413413413413e+005	(-1.48411460058995e+001dB,1.72208348686927e+002°)
1.13513513513513e+005	(-1.47636953457595e+001dB,1.71932284347960e+002°)
1.13613613613613e+005	(-1.46862460150726e+001dB,1.71654762569800e+002°)
1.13713713713714e+005	(-1.46087991389728e+001dB,1.71375774121166e+002°)
1.13813813813814e+005	(-1.45313558669865e+001dB,1.71095309768782e+002°)
1.13913913913914e+005	(-1.44539173733321e+001dB,1.70813360279558e+002°)
1.14014014014014e+005	(-1.43764848572187e+001dB,1.70529916422846e+002°)
1.14114114114114e+005	(-1.42990595431437e+001dB,1.70244968972760e+002°)
1.14214214214214e+005	(-1.42216426811884e+001dB,1.69958508710573e+002°)
1.14314314314314e+005	(-1.41442355473124e+001dB,1.69670526427187e+002°)
1.14414414414414e+005	(-1.40668394436454e+001dB,1.69381012925670e+002°)
1.14514514514514e+005	(-1.39894556987774e+001dB,1.69089959023876e+002°)
1.14614614614614e+005	(-1.39120856680458e+001dB,1.68797355557133e+002°)
1.14714714714715e+005	(-1.38347307338192e+001dB,1.68503193381016e+002°)
1.14814814814815e+005	(-1.37573923057796e+001dB,1.68207463374192e+002°)
1.14914914914915e+005	(-1.36800718211987e+001dB,1.67910156441347e+002°)
1.15015015015015e+005	(-1.36027707452125e+001dB,1.67611263516193e+002°)
1.15115115115115e+005	(-1.35254905710907e+001dB,1.67310775564552e+002°)
1.15215215215215e+005	(-1.34482328205012e+001dB,1.67008683587529e+002°)
1.15315315315315e+005	(-1.33709990437706e+001dB,1.66704978624766e+002°)
1.15415415415415e+005	(-1.32937908201386e+001dB,1.66399651757772e+002°)
1.15515515515515e+005	(-1.32166097580072e+001dB,1.66092694113348e+002°)
1.15615615615615e+005	(-1.31394574951834e+001dB,1.65784096867094e+002°)
1.15715715715715e+005	(-1.30623356991159e+001dB,1.65473851246997e+002°)
1.15815815815816e+005	(-1.29852460671241e+001dB,1.65161948537112e+002°)
1.15915915915916e+005	(-1.29081903266205e+001dB,1.64848380081329e+002°)
1.16016016016016e+005	(-1.28311702353248e+001dB,1.64533137287223e+002°)
1.16116116116116e+005	(-1.27541875814696e+001dB,1.64216211629998e+002°)
1.16216216216216e+005	(-1.26772441839980e+001dB,1.63897594656520e+002°)
1.16316316316316e+005	(-1.26003418927508e+001dB,1.63577277989428e+002°)
1.16416416416416e+005	(-1.25234825886452e+001dB,1.63255253331350e+002°)
1.16516516516516e+005	(-1.24466681838422e+001dB,1.62931512469195e+002°)
1.16616616616616e+005	(-1.23699006219038e+001dB,1.62606047278544e+002°)
1.16716716716716e+005	(-1.22931818779387e+001dB,1.62278849728119e+002°)
1.16816816816817e+005	(-1.22165139587356e+001dB,1.61949911884352e+002°)
1.16916916916917e+005	(-1.21398989028854e+001dB,1.61619225916035e+002°)
1.17017017017017e+005	(-1.20633387808887e+001dB,1.61286784099065e+002°)
1.17117117117117e+005	(-1.19868356952508e+001dB,1.60952578821264e+002°)
1.17217217217217e+005	(-1.19103917805625e+001dB,1.60616602587305e+002°)
1.17317317317317e+005	(-1.18340092035654e+001dB,1.60278848023704e+002°)
1.17417417417417e+005	(-1.17576901632026e+001dB,1.59939307883914e+002°)
1.17517517517517e+005	(-1.16814368906529e+001dB,1.59597975053492e+002°)
1.17617617617617e+005	(-1.16052516493486e+001dB,1.59254842555355e+002°)
1.17717717717717e+005	(-1.15291367349757e+001dB,1.58909903555115e+002°)
1.17817817817818e+005	(-1.14530944754569e+001dB,1.58563151366496e+002°)
1.17917917917918e+005	(-1.13771272309149e+001dB,1.58214579456828e+002°)
1.18018018018018e+005	(-1.13012373936178e+001dB,1.57864181452616e+002°)
1.18118118118118e+005	(-1.12254273879035e+001dB,1.57511951145192e+002°)
1.18218218218218e+005	(-1.11496996700844e+001dB,1.57157882496427e+002°)
1.18318318318318e+005	(-1.10740567283300e+001dB,1.56801969644523e+002°)
1.18418418418418e+005	(-1.09985010825288e+001dB,1.56444206909866e+002°)
1.18518518518518e+005	(-1.09230352841262e+001dB,1.56084588800953e+002°)
1.18618618618618e+005	(-1.08476619159406e+001dB,1.55723110020367e+002°)
1.18718718718718e+005	(-1.07723835919548e+001dB,1.55359765470824e+002°)
1.18818818818819e+005	(-1.06972029570827e+001dB,1.54994550261267e+002°)
1.18918918918919e+005	(-1.06221226869113e+001dB,1.54627459713015e+002°)
1.19019019019019e+005	(-1.05471454874165e+001dB,1.54258489365962e+002°)
1.19119119119119e+005	(-1.04722740946523e+001dB,1.53887634984812e+002°)
1.19219219219219e+005	(-1.03975112744128e+001dB,1.53514892565362e+002°)
1.19319319319319e+005	(-1.03228598218668e+001dB,1.53140258340820e+002°)
1.19419419419419e+005	(-1.02483225611630e+001dB,1.52763728788146e+002°)
1.19519519519519e+005	(-1.01739023450069e+001dB,1.52385300634424e+002°)
1.19619619619619e+005	(-1.00996020542077e+001dB,1.52004970863257e+002°)
1.19719719719719e+005	(-1.00254245971947e+001dB,1.51622736721170e+002°)
1.19819819819820e+005	(-9.95137290950289e+000dB,1.51238595724027e+002°)
1.19919919919920e+005	(-9.87744995322760e+000dB,1.50852545663452e+002°)
1.20020020020020e+005	(-9.80365871644630e+000dB,1.50464584613245e+002°)
1.20120120120120e+005	(-9.73000221260837e+000dB,1.50074710935785e+002°)
1.20220220220220e+005	(-9.65648347989192e+000dB,1.49682923288428e+002°)
1.20320320320320e+005	(-9.58310558052685e+000dB,1.49289220629875e+002°)
1.20420420420420e+005	(-9.50987160008425e+000dB,1.48893602226507e+002°)
1.20520520520520e+005	(-9.43678464673128e+000dB,1.48496067658691e+002°)
1.20620620620620e+005	(-9.36384785045147e+000dB,1.48096616827037e+002°)
1.20720720720720e+005	(-9.29106436222990e+000dB,1.47695249958605e+002°)
1.20820820820821e+005	(-9.21843735320301e+000dB,1.47291967613045e+002°)
1.20920920920921e+005	(-9.14597001377286e+000dB,1.46886770688676e+002°)
1.21021021021021e+005	(-9.07366555268546e+000dB,1.46479660428485e+002°)
1.21121121121121e+005	(-9.00152719607303e+000dB,1.46070638426040e+002°)
1.21221221221221e+005	(-8.92955818646015e+000dB,1.45659706631305e+002°)
1.21321321321321e+005	(-8.85776178173364e+000dB,1.45246867356357e+002°)
1.21421421421421e+005	(-8.78614125407605e+000dB,1.44832123280986e+002°)
1.21521521521521e+005	(-8.71469988886277e+000dB,1.44415477458173e+002°)
1.21621621621621e+005	(-8.64344098352318e+000dB,1.43996933319437e+002°)
1.21721721721721e+005	(-8.57236784636528e+000dB,1.43576494680038e+002°)
1.21821821821822e+005	(-8.50148379536468e+000dB,1.43154165744031e+002°)
1.21921921921922e+005	(-8.43079215691767e+000dB,1.42729951109156e+002°)
1.22022022022022e+005	(-8.36029626455894e+000dB,1.42303855771557e+002°)
1.22122122122122e+005	(-8.28999945764433e+000dB,1.41875885130318e+002°)
1.22222222222222e+005	(-8.21990507999865e+000dB,1.41446044991810e+002°)
1.22322322322322e+005	(-8.15001647852973e+000dB,1.41014341573828e+002°)
1.22422422422422e+005	(-8.08033700180870e+000dB,1.40580781509526e+002°)
1.22522522522522e+005	(-8.01086999861719e+000dB,1.40145371851117e+002°)
1.22622622622622e+005	(-7.94161881646267e+000dB,1.39708120073348e+002°)
1.22722722722722e+005	(-7.87258680006191e+000dB,1.39269034076725e+002°)
1.22822822822822e+005	(-7.80377728979413e+000dB,1.38828122190488e+002°)
1.22922922922923e+005	(-7.73519362012427e+000dB,1.38385393175316e+002°)
1.23023023023023e+005	(-7.66683911799785e+000dB,1.37940856225767e+002°)
1.23123123123123e+005	(-7.59871710120785e+000dB,1.37494520972418e+002°)
1.23223223223223e+005	(-7.53083087673548e+000dB,1.37046397483725e+002°)
1.23323323323323e+005	(-7.46318373906553e+000dB,1.36596496267568e+002°)
1.23423423423423e+005	(-7.39577896847806e+000dB,1.36144828272491e+002°)
1.23523523523523e+005	(-7.32861982931725e+000dB,1.35691404888611e+002°)
1.23623623623623e+005	(-7.26170956823947e+000dB,1.35236237948195e+002°)
1.23723723723723e+005	(-7.19505141244175e+000dB,1.34779339725904e+002°)
1.23823823823823e+005	(-7.12864856787238e+000dB,1.34320722938679e+002°)
1.23923923923924e+005	(-7.06250421742522e+000dB,1.33860400745269e+002°)
1.24024024024024e+005	(-6.99662151911973e+000dB,1.33398386745401e+002°)
1.24124124124124e+005	(-6.93100360426824e+000dB,1.32934694978571e+002°)
1.24224224224224e+005	(-6.86565357563264e+000dB,1.32469339922455e+002°)
1.24324324324324e+005	(-6.80057450557223e+000dB,1.32002336490935e+002°)
1.24424424424424e+005	(-6.73576943418490e+000dB,1.31533700031733e+002°)
1.24524524524524e+005	(-6.67124136744383e+000dB,1.31063446323645e+002°)
1.24624624624624e+005	(-6.60699327533148e+000dB,1.30591591573377e+002°)
1.24724724724724e+005	(-6.54302808997371e+000dB,1.30118152411960e+002°)
1.24824824824824e+005	(-6.47934870377553e+000dB,1.29643145890773e+002°)
1.24924924924925e+005	(-6.41595796756153e+000dB,1.29166589477129e+002°)
1.25025025025025e+005	(-6.35285868872289e+000dB,1.28688501049466e+002°)
1.25125125125125e+005	(-6.29005362937347e+000dB,1.28208898892097e+002°)
1.25225225225225e+005	(-6.22754550451753e+000dB,1.27727801689553e+002°)
1.25325325325325e+005	(-6.16533698023146e+000dB,1.27245228520496e+002°)
1.25425425425425e+005	(-6.10343067186199e+000dB,1.26761198851219e+002°)
1.25525525525525e+005	(-6.04182914224355e+000dB,1.26275732528709e+002°)
1.25625625625625e+005	(-5.98053489993718e+000dB,1.25788849773311e+002°)
1.25725725725725e+005	(-5.91955039749352e+000dB,1.25300571170951e+002°)
1.25825825825825e+005	(-5.85887802974268e+000dB,1.24810917664965e+002°)
1.25925925925926e+005	(-5.79852013211331e+000dB,1.24319910547501e+002°)
1.26026026026026e+005	(-5.73847897898335e+000dB,1.23827571450527e+002°)
1.26126126126126e+005	(-5.67875678206548e+000dB,1.23333922336422e+002°)
1.26226226226226e+005	(-5.61935568882927e+000dB,1.22838985488186e+002°)
1.26326326326326e+005	(-5.56027778096277e+000dB,1.22342783499254e+002°)
1.26426426426426e+005	(-5.50152507287614e+000dB,1.21845339262928e+002°)
1.26526526526526e+005	(-5.44309951024949e+000dB,1.21346675961438e+002°)
1.26626626626626e+005	(-5.38500296862757e+000dB,1.20846817054638e+002°)
1.26726726726726e+005	(-5.32723725206362e+000dB,1.20345786268348e+002°)
1.26826826826826e+005	(-5.26980409181455e+000dB,1.19843607582352e+002°)
1.26926926926927e+005	(-5.21270514508982e+000dB,1.19340305218062e+002°)
1.27027027027027e+005	(-5.15594199385633e+000dB,1.18835903625867e+002°)
1.27127127127127e+005	(-5.09951614370104e+000dB,1.18330427472167e+002°)
1.27227227227227e+005	(-5.04342902275384e+000dB,1.17823901626118e+002°)
1.27327327327327e+005	(-4.98768198067218e+000dB,1.17316351146095e+002°)
1.27427427427427e+005	(-4.93227628768969e+000dB,1.16807801265889e+002°)
1.27527527527527e+005	(-4.87721313373023e+000dB,1.16298277380653e+002°)
1.27627627627627e+005	(-4.82249362758945e+000dB,1.15787805032618e+002°)
1.27727727727727e+005	(-4.76811879618492e+000dB,1.15276409896582e+002°)
1.27827827827827e+005	(-4.71408958387676e+000dB,1.14764117765210e+002°)
1.27927927927928e+005	(-4.66040685185991e+000dB,1.14250954534138e+002°)
1.28028028028028e+005	(-4.60707137762919e+000dB,1.13736946186921e+002°)
1.28128128128128e+005	(-4.55408385451852e+000dB,1.13222118779823e+002°)
1.28228228228228e+005	(-4.50144489131509e+000dB,1.12706498426490e+002°)
1.28328328328328e+005	(-4.44915501194933e+000dB,1.12190111282501e+002°)
1.28428428428428e+005	(-4.39721465526177e+000dB,1.11672983529837e+002°)
1.28528528528528e+005	(-4.34562417484684e+000dB,1.11155141361269e+002°)
1.28628628628628e+005	(-4.29438383897461e+000dB,1.10636610964704e+002°)
1.28728728728728e+005	(-4.24349383059052e+000dB,1.10117418507490e+002°)
1.28828828828828e+005	(-4.19295424739346e+000dB,1.09597590120711e+002°)
1.28928928928929e+005	(-4.14276510199217e+000dB,1.09077151883491e+002°)
1.29029029029029e+005	(-4.09292632214005e+000dB,1.08556129807324e+002°)
1.29129129129129e+005	(-4.04343775104797e+000dB,1.08034549820447e+002°)
1.29229229229229e+005	(-3.99429914777503e+000dB,1.07512437752287e+002°)
1.29329329329329e+005	(-3.94551018769672e+000dB,1.06989819317986e+002°)
1.29429429429429e+005	(-3.89707046304958e+000dB,1.06466720103035e+002°)
1.29529529529529e+005	(-3.84897948355228e+000dB,1.05943165548039e+002°)
1.29629629629629e+005	(-3.80123667710166e+000dB,1.05419180933610e+002°)
1.29729729729729e+005	(-3.75384139054312e+000dB,1.04894791365442e+002°)
1.29829829829829e+005	(-3.70679289051416e+000dB,1.04370021759548e+002°)
1.29929929929929e+005	(-3.66009036435986e+000dB,1.03844896827709e+002°)
1.30030030030030e+005	(-3.61373292111892e+000dB,1.03319441063133e+002°)
1.30130130130130e+005	(-3.56771959257903e+000dB,1.02793678726348e+002°)
1.30230230230230e+005	(-3.52204933439976e+000dB,1.02267633831341e+002°)
1.30330330330330e+005	(-3.47672102730144e+000dB,1.01741330131974e+002°)
1.30430430430430e+005	(-3.43173347831838e+000dB,1.01214791108663e+002°)
1.30530530530530e+005	(-3.38708542211439e+000dB,1.00688039955370e+002°)
1.30630630630630e+005	(-3.34277552235897e+000dB,1.00161099566895e+002°)
1.30730730730730e+005	(-3.29880237316171e+000dB,9.96339925264935e+001°)
1.30830830830830e+005	(-3.25516450056331e+000dB,9.91067410938312e+001°)
1.30930930930930e+005	(-3.21186036408073e+000dB,9.85793671932885e+001°)
1.31031031031031e+005	(-3.16888835830447e+000dB,9.80518924026238e+001°)
1.31131131131131e+005	(-3.12624681454534e+000dB,9.75243379420070e+001°)
1.31231231231231e+005	(-3.08393400252893e+000dB,9.69967246634363e+001°)
1.31331331331331e+005	(-3.04194813213485e+000dB,9.64690730405437e+001°)
1.31431431431431e+005	(-3.00028735517883e+000dB,9.59414031588009e+001°)
1.31531531531531e+005	(-2.95894976723455e+000dB,9.54137347061302e+001°)
1.31631631631631e+005	(-2.91793340949362e+000dB,9.48860869639317e+001°)
1.31731731731731e+005	(-2.87723627066023e+000dB,9.43584787985285e+001°)
1.31831831831831e+005	(-2.83685628887881e+000dB,9.38309286530398e+001°)
1.31931931931931e+005	(-2.79679135369139e+000dB,9.33034545396820e+001°)
1.32032032032032e+005	(-2.75703930802283e+000dB,9.27760740325067e+001°)
1.32132132132132e+005	(-2.71759795019072e+000dB,9.22488042605758e+001°)
1.32232232232232e+005	(-2.67846503593801e+000dB,9.17216619015756e+001°)
1.32332332332332e+005	(-2.63963828048528e+000dB,9.11946631758760e+001°)
1.32432432432432e+005	(-2.60111536060068e+000dB,9.06678238410300e+001°)
1.32532532532532e+005	(-2.56289391668458e+000dB,9.01411591867188e+001°)
1.32632632632632e+005	(-2.52497155486679e+000dB,8.96146840301399e+001°)
1.32732732732732e+005	(-2.48734584911375e+000dB,8.90884127118373e+001°)
1.32832832832832e+005	(-2.45001434334339e+000dB,8.85623590919729e+001°)
1.32932932932932e+005	(-2.41297455354523e+000dB,8.80365365470370e+001°)
1.33033033033033e+005	(-2.37622396990344e+000dB,8.75109579669939e+001°)
1.33133133133133e+005	(-2.33976005892066e+000dB,8.69856357528608e+001°)
1.33233233233233e+005	(-2.30358026554019e+000dB,8.64605818147139e+001°)
1.33333333333333e+005	(-2.26768201526463e+000dB,8.59358075701210e+001°)
1.33433433433433e+005	(-2.23206271626859e+000dB,8.54113239429901e+001°)
1.33533533533533e+005	(-2.19671976150379e+000dB,8.48871413628345e+001°)
1.33633633633633e+005	(-2.16165053079415e+000dB,8.43632697644436e+001°)
1.33733733733733e+005	(-2.12685239291926e+000dB,8.38397185879558e+001°)
1.33833833833833e+005	(-2.09232270768435e+000dB,8.33164967793263e+001°)
1.33933933933933e+005	(-2.05805882797479e+000dB,8.27936127911821e+001°)
1.34034034034034e+005	(-2.02405810179360e+000dB,8.22710745840568e+001°)
1.34134134134134e+005	(-1.99031787428023e+000dB,8.17488896279981e+001°)
1.34234234234234e+005	(-1.95683548970921e+000dB,8.12270649045395e+001°)
1.34334334334334e+005	(-1.92360829346684e+000dB,8.07056069090278e+001°)
1.34434434434434e+005	(-1.89063363400482e+000dB,8.01845216532983e+001°)
1.34534534534534e+005	(-1.85790886476928e+000dB,7.96638146686876e+001°)
1.34634634634634e+005	(-1.82543134610413e+000dB,7.91434910093776e+001°)
1.34734734734734e+005	(-1.79319844712722e+000dB,7.86235552560590e+001°)
1.34834834834834e+005	(-1.76120754757850e+000dB,7.81040115199069e+001°)
1.34934934934934e+005	(-1.72945603963887e+000dB,7.75848634468571e+001°)
1.35035035035035e+005	(-1.69794132971887e+000dB,7.70661142221775e+001°)
1.35135135135135e+005	(-1.66666084021635e+000dB,7.65477665753200e+001°)
1.35235235235235e+005	(-1.63561201124197e+000dB,7.60298227850481e+001°)
1.35335335335335e+005	(-1.60479230231223e+000dB,7.55122846848278e+001°)
1.35435435435435e+005	(-1.57419919400874e+000dB,7.49951536684729e+001°)
