Freq.	V(N002,N005)
1.06106106106106e+05	(-2.12410321667821e+01dB,-1.18841491024250e+02°)
1.06206206206206e+05	(-2.11902622372535e+01dB,-1.18906794326876e+02°)
1.06306306306306e+05	(-2.11394465866629e+01dB,-1.18972326761569e+02°)
1.06406406406406e+05	(-2.10885848847102e+01dB,-1.19038089801966e+02°)
1.06506506506506e+05	(-2.10376767993069e+01dB,-1.19104084935412e+02°)
1.06606606606607e+05	(-2.09867219965593e+01dB,-1.19170313663132e+02°)
1.06706706706707e+05	(-2.09357201407523e+01dB,-1.19236777500394e+02°)
1.06806806806807e+05	(-2.08846708943318e+01dB,-1.19303477976688e+02°)
1.06906906906907e+05	(-2.08335739178883e+01dB,-1.19370416635899e+02°)
1.07007007007007e+05	(-2.07824288701397e+01dB,-1.19437595036486e+02°)
1.07107107107107e+05	(-2.07312354079138e+01dB,-1.19505014751658e+02°)
1.07207207207207e+05	(-2.06799931861306e+01dB,-1.19572677369566e+02°)
1.07307307307307e+05	(-2.06287018577856e+01dB,-1.19640584493479e+02°)
1.07407407407407e+05	(-2.05773610739308e+01dB,-1.19708737741982e+02°)
1.07507507507507e+05	(-2.05259704836579e+01dB,-1.19777138749160e+02°)
1.07607607607607e+05	(-2.04745297340794e+01dB,-1.19845789164799e+02°)
1.07707707707708e+05	(-2.04230384703108e+01dB,-1.19914690654579e+02°)
1.07807807807808e+05	(-2.03714963354520e+01dB,-1.19983844900279e+02°)
1.07907907907908e+05	(-2.03199029705691e+01dB,-1.20053253599975e+02°)
1.08008008008008e+05	(-2.02682580146749e+01dB,-1.20122918468252e+02°)
1.08108108108108e+05	(-2.02165611047108e+01dB,-1.20192841236412e+02°)
1.08208208208208e+05	(-2.01648118755274e+01dB,-1.20263023652688e+02°)
1.08308308308308e+05	(-2.01130099598651e+01dB,-1.20333467482459e+02°)
1.08408408408408e+05	(-2.00611549883350e+01dB,-1.20404174508471e+02°)
1.08508508508508e+05	(-2.00092465893993e+01dB,-1.20475146531060e+02°)
1.08608608608608e+05	(-1.99572843893514e+01dB,-1.20546385368382e+02°)
1.08708708708709e+05	(-1.99052680122961e+01dB,-1.20617892856636e+02°)
1.08808808808809e+05	(-1.98531970801295e+01dB,-1.20689670850305e+02°)
1.08908908908909e+05	(-1.98010712125187e+01dB,-1.20761721222392e+02°)
1.09009009009009e+05	(-1.97488900268816e+01dB,-1.20834045864658e+02°)
1.09109109109109e+05	(-1.96966531383659e+01dB,-1.20906646687871e+02°)
1.09209209209209e+05	(-1.96443601598287e+01dB,-1.20979525622054e+02°)
1.09309309309309e+05	(-1.95920107018154e+01dB,-1.21052684616738e+02°)
1.09409409409409e+05	(-1.95396043725383e+01dB,-1.21126125641218e+02°)
1.09509509509509e+05	(-1.94871407778560e+01dB,-1.21199850684815e+02°)
1.09609609609609e+05	(-1.94346195212510e+01dB,-1.21273861757141e+02°)
1.09709709709710e+05	(-1.93820402038087e+01dB,-1.21348160888369e+02°)
1.09809809809810e+05	(-1.93294024241953e+01dB,-1.21422750129507e+02°)
1.09909909909910e+05	(-1.92767057786359e+01dB,-1.21497631552674e+02°)
1.10010010010010e+05	(-1.92239498608919e+01dB,-1.21572807251388e+02°)
1.10110110110110e+05	(-1.91711342622391e+01dB,-1.21648279340846e+02°)
1.10210210210210e+05	(-1.91182585714447e+01dB,-1.21724049958222e+02°)
1.10310310310310e+05	(-1.90653223747450e+01dB,-1.21800121262960e+02°)
1.10410410410410e+05	(-1.90123252558218e+01dB,-1.21876495437079e+02°)
1.10510510510510e+05	(-1.89592667957798e+01dB,-1.21953174685475e+02°)
1.10610610610610e+05	(-1.89061465731230e+01dB,-1.22030161236237e+02°)
1.10710710710711e+05	(-1.88529641637315e+01dB,-1.22107457340959e+02°)
1.10810810810811e+05	(-1.87997191408372e+01dB,-1.22185065275066e+02°)
1.10910910910911e+05	(-1.87464110750006e+01dB,-1.22262987338138e+02°)
1.11011011011011e+05	(-1.86930395340861e+01dB,-1.22341225854244e+02°)
1.11111111111111e+05	(-1.86396040832383e+01dB,-1.22419783172280e+02°)
1.11211211211211e+05	(-1.85861042848573e+01dB,-1.22498661666310e+02°)
1.11311311311311e+05	(-1.85325396985738e+01dB,-1.22577863735919e+02°)
1.11411411411411e+05	(-1.84789098812247e+01dB,-1.22657391806566e+02°)
1.11511511511511e+05	(-1.84252143868279e+01dB,-1.22737248329944e+02°)
1.11611611611611e+05	(-1.83714527665572e+01dB,-1.22817435784351e+02°)
1.11711711711712e+05	(-1.83176245687167e+01dB,-1.22897956675057e+02°)
1.11811811811812e+05	(-1.82637293387153e+01dB,-1.22978813534690e+02°)
1.11911911911912e+05	(-1.82097666190413e+01dB,-1.23060008923616e+02°)
1.12012012012012e+05	(-1.81557359492360e+01dB,-1.23141545430338e+02°)
1.12112112112112e+05	(-1.81016368658678e+01dB,-1.23223425671887e+02°)
1.12212212212212e+05	(-1.80474689025056e+01dB,-1.23305652294236e+02°)
1.12312312312312e+05	(-1.79932315896931e+01dB,-1.23388227972706e+02°)
1.12412412412412e+05	(-1.79389244549210e+01dB,-1.23471155412389e+02°)
1.12512512512512e+05	(-1.78845470226012e+01dB,-1.23554437348577e+02°)
1.12612612612612e+05	(-1.78300988140392e+01dB,-1.23638076547192e+02°)
1.12712712712713e+05	(-1.77755793474069e+01dB,-1.23722075805229e+02°)
1.12812812812813e+05	(-1.77209881377155e+01dB,-1.23806437951208e+02°)
1.12912912912913e+05	(-1.76663246967877e+01dB,-1.23891165845627e+02°)
1.13013013013013e+05	(-1.76115885332302e+01dB,-1.23976262381433e+02°)
1.13113113113113e+05	(-1.75567791524058e+01dB,-1.24061730484486e+02°)
1.13213213213213e+05	(-1.75018960564050e+01dB,-1.24147573114051e+02°)
1.13313313313313e+05	(-1.74469387440183e+01dB,-1.24233793263280e+02°)
1.13413413413413e+05	(-1.73919067107073e+01dB,-1.24320393959713e+02°)
1.13513513513513e+05	(-1.73367994485768e+01dB,-1.24407378265786e+02°)
1.13613613613613e+05	(-1.72816164463456e+01dB,-1.24494749279344e+02°)
1.13713713713714e+05	(-1.72263571893177e+01dB,-1.24582510134170e+02°)
1.13813813813814e+05	(-1.71710211593536e+01dB,-1.24670664000517e+02°)
1.13913913913914e+05	(-1.71156078348410e+01dB,-1.24759214085652e+02°)
1.14014014014014e+05	(-1.70601166906656e+01dB,-1.24848163634409e+02°)
1.14114114114114e+05	(-1.70045471981815e+01dB,-1.24937515929754e+02°)
1.14214214214214e+05	(-1.69488988251822e+01dB,-1.25027274293358e+02°)
1.14314314314314e+05	(-1.68931710358701e+01dB,-1.25117442086176e+02°)
1.14414414414414e+05	(-1.68373632908276e+01dB,-1.25208022709051e+02°)
1.14514514514514e+05	(-1.67814750469866e+01dB,-1.25299019603307e+02°)
1.14614614614614e+05	(-1.67255057575989e+01dB,-1.25390436251373e+02°)
1.14714714714715e+05	(-1.66694548722059e+01dB,-1.25482276177407e+02°)
1.14814814814815e+05	(-1.66133218366084e+01dB,-1.25574542947933e+02°)
1.14914914914915e+05	(-1.65571060928364e+01dB,-1.25667240172492e+02°)
1.15015015015015e+05	(-1.65008070791188e+01dB,-1.25760371504303e+02°)
1.15115115115115e+05	(-1.64444242298527e+01dB,-1.25853940640936e+02°)
1.15215215215215e+05	(-1.63879569755734e+01dB,-1.25947951324998e+02°)
1.15315315315315e+05	(-1.63314047429231e+01dB,-1.26042407344833e+02°)
1.15415415415415e+05	(-1.62747669546213e+01dB,-1.26137312535228e+02°)
1.15515515515515e+05	(-1.62180430294332e+01dB,-1.26232670778144e+02°)
1.15615615615615e+05	(-1.61612323821396e+01dB,-1.26328486003448e+02°)
1.15715715715715e+05	(-1.61043344235061e+01dB,-1.26424762189668e+02°)
1.15815815815816e+05	(-1.60473485602522e+01dB,-1.26521503364754e+02°)
1.15915915915916e+05	(-1.59902741950211e+01dB,-1.26618713606862e+02°)
1.16016016016016e+05	(-1.59331107263485e+01dB,-1.26716397045143e+02°)
1.16116116116116e+05	(-1.58758575486322e+01dB,-1.26814557860555e+02°)
1.16216216216216e+05	(-1.58185140521018e+01dB,-1.26913200286685e+02°)
1.16316316316316e+05	(-1.57610796227877e+01dB,-1.27012328610588e+02°)
1.16416416416416e+05	(-1.57035536424907e+01dB,-1.27111947173643e+02°)
1.16516516516516e+05	(-1.56459354887521e+01dB,-1.27212060372421e+02°)
1.16616616616616e+05	(-1.55882245348229e+01dB,-1.27312672659577e+02°)
1.16716716716716e+05	(-1.55304201496339e+01dB,-1.27413788544749e+02°)
1.16816816816817e+05	(-1.54725216977656e+01dB,-1.27515412595484e+02°)
1.16916916916917e+05	(-1.54145285394187e+01dB,-1.27617549438171e+02°)
1.17017017017017e+05	(-1.53564400303837e+01dB,-1.27720203759003e+02°)
1.17117117117117e+05	(-1.52982555220123e+01dB,-1.27823380304949e+02°)
1.17217217217217e+05	(-1.52399743611875e+01dB,-1.27927083884747e+02°)
1.17317317317317e+05	(-1.51815958902949e+01dB,-1.28031319369918e+02°)
1.17417417417417e+05	(-1.51231194471938e+01dB,-1.28136091695798e+02°)
1.17517517517517e+05	(-1.50645443651890e+01dB,-1.28241405862586e+02°)
1.17617617617617e+05	(-1.50058699730021e+01dB,-1.28347266936421e+02°)
1.17717717717717e+05	(-1.49470955947444e+01dB,-1.28453680050472e+02°)
1.17817817817818e+05	(-1.48882205498889e+01dB,-1.28560650406051e+02°)
1.17917917917918e+05	(-1.48292441532437e+01dB,-1.28668183273752e+02°)
1.18018018018018e+05	(-1.47701657149248e+01dB,-1.28776283994604e+02°)
1.18118118118118e+05	(-1.47109845403307e+01dB,-1.28884957981253e+02°)
1.18218218218218e+05	(-1.46516999301160e+01dB,-1.28994210719167e+02°)
1.18318318318318e+05	(-1.45923111801668e+01dB,-1.29104047767861e+02°)
1.18418418418418e+05	(-1.45328175815758e+01dB,-1.29214474762145e+02°)
1.18518518518518e+05	(-1.44732184206184e+01dB,-1.29325497413405e+02°)
1.18618618618618e+05	(-1.44135129787295e+01dB,-1.29437121510899e+02°)
1.18718718718718e+05	(-1.43537005324804e+01dB,-1.29549352923084e+02°)
1.18818818818819e+05	(-1.42937803535576e+01dB,-1.29662197598969e+02°)
1.18918918918919e+05	(-1.42337517087407e+01dB,-1.29775661569493e+02°)
1.19019019019019e+05	(-1.41736138598829e+01dB,-1.29889750948933e+02°)
1.19119119119119e+05	(-1.41133660638909e+01dB,-1.30004471936336e+02°)
1.19219219219219e+05	(-1.40530075727064e+01dB,-1.30119830816984e+02°)
1.19319319319319e+05	(-1.39925376332886e+01dB,-1.30235833963885e+02°)
1.19419419419419e+05	(-1.39319554875976e+01dB,-1.30352487839296e+02°)
1.19519519519519e+05	(-1.38712603725785e+01dB,-1.30469798996274e+02°)
1.19619619619619e+05	(-1.38104515201477e+01dB,-1.30587774080261e+02°)
1.19719719719719e+05	(-1.37495281571787e+01dB,-1.30706419830697e+02°)
1.19819819819820e+05	(-1.36884895054908e+01dB,-1.30825743082672e+02°)
1.19919919919920e+05	(-1.36273347818385e+01dB,-1.30945750768604e+02°)
1.20020020020020e+05	(-1.35660631979017e+01dB,-1.31066449919956e+02°)
1.20120120120120e+05	(-1.35046739602786e+01dB,-1.31187847668984e+02°)
1.20220220220220e+05	(-1.34431662704790e+01dB,-1.31309951250525e+02°)
1.20320320320320e+05	(-1.33815393249198e+01dB,-1.31432768003818e+02°)
1.20420420420420e+05	(-1.33197923149223e+01dB,-1.31556305374360e+02°)
1.20520520520520e+05	(-1.32579244267106e+01dB,-1.31680570915809e+02°)
1.20620620620620e+05	(-1.31959348414131e+01dB,-1.31805572291911e+02°)
1.20720720720720e+05	(-1.31338227350648e+01dB,-1.31931317278483e+02°)
1.20820820820821e+05	(-1.30715872786120e+01dB,-1.32057813765425e+02°)
1.20920920920921e+05	(-1.30092276379198e+01dB,-1.32185069758776e+02°)
1.21021021021021e+05	(-1.29467429737808e+01dB,-1.32313093382814e+02°)
1.21121121121121e+05	(-1.28841324419275e+01dB,-1.32441892882199e+02°)
1.21221221221221e+05	(-1.28213951930458e+01dB,-1.32571476624160e+02°)
1.21321321321321e+05	(-1.27585303727921e+01dB,-1.32701853100722e+02°)
1.21421421421421e+05	(-1.26955371218131e+01dB,-1.32833030930990e+02°)
1.21521521521521e+05	(-1.26324145757678e+01dB,-1.32965018863471e+02°)
1.21621621621621e+05	(-1.25691618653534e+01dB,-1.33097825778443e+02°)
1.21721721721721e+05	(-1.25057781163335e+01dB,-1.33231460690384e+02°)
1.21821821821822e+05	(-1.24422624495706e+01dB,-1.33365932750438e+02°)
1.21921921921922e+05	(-1.23786139810608e+01dB,-1.33501251248945e+02°)
1.22022022022022e+05	(-1.23148318219734e+01dB,-1.33637425618010e+02°)
1.22122122122122e+05	(-1.22509150786933e+01dB,-1.33774465434137e+02°)
1.22222222222222e+05	(-1.21868628528680e+01dB,-1.33912380420914e+02°)
1.22322322322322e+05	(-1.21226742414582e+01dB,-1.34051180451752e+02°)
1.22422422422422e+05	(-1.20583483367935e+01dB,-1.34190875552681e+02°)
1.22522522522522e+05	(-1.19938842266313e+01dB,-1.34331475905210e+02°)
1.22622622622622e+05	(-1.19292809942221e+01dB,-1.34472991849241e+02°)
1.22722722722722e+05	(-1.18645377183783e+01dB,-1.34615433886044e+02°)
1.22822822822822e+05	(-1.17996534735491e+01dB,-1.34758812681298e+02°)
1.22922922922923e+05	(-1.17346273299000e+01dB,-1.34903139068194e+02°)
1.23023023023023e+05	(-1.16694583533987e+01dB,-1.35048424050602e+02°)
1.23123123123123e+05	(-1.16041456059061e+01dB,-1.35194678806304e+02°)
1.23223223223223e+05	(-1.15386881452743e+01dB,-1.35341914690296e+02°)
1.23323323323323e+05	(-1.14730850254502e+01dB,-1.35490143238161e+02°)
1.23423423423423e+05	(-1.14073352965862e+01dB,-1.35639376169508e+02°)
1.23523523523523e+05	(-1.13414380051577e+01dB,-1.35789625391485e+02°)
1.23623623623623e+05	(-1.12753921940879e+01dB,-1.35940903002372e+02°)
1.23723723723723e+05	(-1.12091969028805e+01dB,-1.36093221295234e+02°)
1.23823823823823e+05	(-1.11428511677598e+01dB,-1.36246592761668e+02°)
1.23923923923924e+05	(-1.10763540218196e+01dB,-1.36401030095619e+02°)
1.24024024024024e+05	(-1.10097044951802e+01dB,-1.36556546197272e+02°)
1.24124124124124e+05	(-1.09429016151546e+01dB,-1.36713154177037e+02°)
1.24224224224224e+05	(-1.08759444064247e+01dB,-1.36870867359607e+02°)
1.24324324324324e+05	(-1.08088318912261e+01dB,-1.37029699288106e+02°)
1.24424424424424e+05	(-1.07415630895439e+01dB,-1.37189663728322e+02°)
1.24524524524524e+05	(-1.06741370193195e+01dB,-1.37350774673027e+02°)
1.24624624624624e+05	(-1.06065526966674e+01dB,-1.37513046346389e+02°)
1.24724724724724e+05	(-1.05388091361043e+01dB,-1.37676493208474e+02°)
1.24824824824824e+05	(-1.04709053507906e+01dB,-1.37841129959843e+02°)
1.24924924924925e+05	(-1.04028403527836e+01dB,-1.38006971546241e+02°)
1.25025025025025e+05	(-1.03346131533044e+01dB,-1.38174033163386e+02°)
1.25125125125125e+05	(-1.02662227630187e+01dB,-1.38342330261858e+02°)
1.25225225225225e+05	(-1.01976681923310e+01dB,-1.38511878552079e+02°)
1.25325325325325e+05	(-1.01289484516947e+01dB,-1.38682694009412e+02°)
1.25425425425425e+05	(-1.00600625519368e+01dB,-1.38854792879345e+02°)
1.25525525525525e+05	(-9.99100950459973e+00dB,-1.39028191682796e+02°)
1.25625625625625e+05	(-9.92178832229877e+00dB,-1.39202907221518e+02°)
1.25725725725725e+05	(-9.85239801909822e+00dB,-1.39378956583617e+02°)
1.25825825825825e+05	(-9.78283761090512e+00dB,-1.39556357149177e+02°)
1.25925925925926e+05	(-9.71310611588237e+00dB,-1.39735126596001e+02°)
1.26026026026026e+05	(-9.64320255488140e+00dB,-1.39915282905470e+02°)
1.26126126126126e+05	(-9.57312595189582e+00dB,-1.40096844368511e+02°)
1.26226226226226e+05	(-9.50287533453653e+00dB,-1.40279829591690e+02°)
1.26326326326326e+05	(-9.43244973452911e+00dB,-1.40464257503422e+02°)
1.26426426426426e+05	(-9.36184818823494e+00dB,-1.40650147360303e+02°)
1.26526526526526e+05	(-9.29106973719627e+00dB,-1.40837518753567e+02°)
1.26626626626626e+05	(-9.22011342870707e+00dB,-1.41026391615663e+02°)
1.26726726726726e+05	(-9.14897831640999e+00dB,-1.41216786226967e+02°)
1.26826826826826e+05	(-9.07766346092107e+00dB,-1.41408723222611e+02°)
1.26926926926927e+05	(-9.00616793048300e+00dB,-1.41602223599455e+02°)
1.27027027027027e+05	(-8.93449080164828e+00dB,-1.41797308723173e+02°)
1.27127127127127e+05	(-8.86263115999350e+00dB,-1.41994000335488e+02°)
1.27227227227227e+05	(-8.79058810086586e+00dB,-1.42192320561524e+02°)
1.27327327327327e+05	(-8.71836073016368e+00dB,-1.42392291917308e+02°)
1.27427427427427e+05	(-8.64594816515161e+00dB,-1.42593937317393e+02°)
1.27527527527527e+05	(-8.57334953531276e+00dB,-1.42797280082625e+02°)
1.27627627627627e+05	(-8.50056398323863e+00dB,-1.43002343948047e+02°)
1.27727727727727e+05	(-8.42759066555866e+00dB,-1.43209153070931e+02°)
1.27827827827827e+05	(-8.35442875391102e+00dB,-1.43417732038960e+02°)
1.27927927927928e+05	(-8.28107743595633e+00dB,-1.43628105878537e+02°)
1.28028028028028e+05	(-8.20753591643590e+00dB,-1.43840300063238e+02°)
1.28128128128128e+05	(-8.13380341827644e+00dB,-1.44054340522401e+02°)
1.28228228228228e+05	(-8.05987918374311e+00dB,-1.44270253649844e+02°)
1.28328328328328e+05	(-7.98576247564284e+00dB,-1.44488066312734e+02°)
1.28428428428428e+05	(-7.91145257857990e+00dB,-1.44707805860576e+02°)
1.28528528528528e+05	(-7.83694880026589e+00dB,-1.44929500134343e+02°)
1.28628628628628e+05	(-7.76225047288627e+00dB,-1.45153177475738e+02°)
1.28728728728728e+05	(-7.68735695452567e+00dB,-1.45378866736582e+02°)
1.28828828828828e+05	(-7.61226763065456e+00dB,-1.45606597288332e+02°)
1.28928928928929e+05	(-7.53698191567927e+00dB,-1.45836399031721e+02°)
1.29029029029029e+05	(-7.46149925455824e+00dB,-1.46068302406525e+02°)
1.29129129129129e+05	(-7.38581912448693e+00dB,-1.46302338401439e+02°)
1.29229229229229e+05	(-7.30994103665429e+00dB,-1.46538538564069e+02°)
1.29329329329329e+05	(-7.23386453807321e+00dB,-1.46776935011036e+02°)
1.29429429429429e+05	(-7.15758921348816e+00dB,-1.47017560438180e+02°)
1.29529529529529e+05	(-7.08111468736299e+00dB,-1.47260448130854e+02°)
1.29629629629629e+05	(-7.00444062595172e+00dB,-1.47505631974320e+02°)
1.29729729729729e+05	(-6.92756673945585e+00dB,-1.47753146464218e+02°)
1.29829829829829e+05	(-6.85049278427123e+00dB,-1.48003026717108e+02°)
1.29929929929929e+05	(-6.77321856532797e+00dB,-1.48255308481084e+02°)
1.30030030030030e+05	(-6.69574393852699e+00dB,-1.48510028146434e+02°)
1.30130130130130e+05	(-6.61806881327671e+00dB,-1.48767222756350e+02°)
1.30230230230230e+05	(-6.54019315513376e+00dB,-1.49026930017661e+02°)
1.30330330330330e+05	(-6.46211698855119e+00dB,-1.49289188311592e+02°)
1.30430430430430e+05	(-6.38384039973871e+00dB,-1.49554036704521e+02°)
1.30530530530530e+05	(-6.30536353963857e+00dB,-1.49821514958723e+02°)
1.30630630630630e+05	(-6.22668662702140e+00dB,-1.50091663543088e+02°)
1.30730730730730e+05	(-6.14780995170636e+00dB,-1.50364523643787e+02°)
1.30830830830830e+05	(-6.06873387790989e+00dB,-1.50640137174874e+02°)
1.30930930930930e+05	(-5.98945884772768e+00dB,-1.50918546788791e+02°)
1.31031031031031e+05	(-5.90998538475452e+00dB,-1.51199795886768e+02°)
1.31131131131131e+05	(-5.83031409784651e+00dB,-1.51483928629075e+02°)
1.31231231231231e+05	(-5.75044568503066e+00dB,-1.51770989945118e+02°)
1.31331331331331e+05	(-5.67038093756682e+00dB,-1.52061025543330e+02°)
1.31431431431431e+05	(-5.59012074416698e+00dB,-1.52354081920845e+02°)
1.31531531531531e+05	(-5.50966609537657e+00dB,-1.52650206372900e+02°)
1.31631631631631e+05	(-5.42901808812381e+00dB,-1.52949447001951e+02°)
1.31731731731731e+05	(-5.34817793044141e+00dB,-1.53251852726443e+02°)
1.31831831831831e+05	(-5.26714694636674e+00dB,-1.53557473289216e+02°)
1.31931931931931e+05	(-5.18592658102512e+00dB,-1.53866359265471e+02°)
1.32032032032032e+05	(-5.10451840590219e+00dB,-1.54178562070282e+02°)
1.32132132132132e+05	(-5.02292412431044e+00dB,-1.54494133965582e+02°)
1.32232232232232e+05	(-4.94114557705526e+00dB,-1.54813128066570e+02°)
1.32332332332332e+05	(-4.85918474830634e+00dB,-1.55135598347489e+02°)
1.32432432432432e+05	(-4.77704377167921e+00dB,-1.55461599646714e+02°)
1.32532532532532e+05	(-4.69472493653261e+00dB,-1.55791187671073e+02°)
1.32632632632632e+05	(-4.61223069448675e+00dB,-1.56124418999340e+02°)
1.32732732732732e+05	(-4.52956366616785e+00dB,-1.56461351084830e+02°)
1.32832832832832e+05	(-4.44672664818330e+00dB,-1.56802042257003e+02°)
1.32932932932932e+05	(-4.36372262033302e+00dB,-1.57146551722011e+02°)
1.33033033033033e+05	(-4.28055475306102e+00dB,-1.57494939562087e+02°)
1.33133133133133e+05	(-4.19722641515185e+00dB,-1.57847266733686e+02°)
1.33233233233233e+05	(-4.11374118167546e+00dB,-1.58203595064284e+02°)
1.33333333333333e+05	(-4.03010284218503e+00dB,-1.58563987247720e+02°)
1.33433433433433e+05	(-3.94631540916995e+00dB,-1.58928506837990e+02°)
1.33533533533533e+05	(-3.86238312676773e+00dB,-1.59297218241348e+02°)
1.33633633633633e+05	(-3.77831047973646e+00dB,-1.59670186706620e+02°)
1.33733733733733e+05	(-3.69410220268981e+00dB,-1.60047478313592e+02°)
1.33833833833833e+05	(-3.60976328959564e+00dB,-1.60429159959323e+02°)
1.33933933933933e+05	(-3.52529900353830e+00dB,-1.60815299342271e+02°)
1.34034034034034e+05	(-3.44071488674414e+00dB,-1.61205964944050e+02°)
1.34134134134134e+05	(-3.35601677086871e+00dB,-1.61601226008693e+02°)
1.34234234234234e+05	(-3.27121078754349e+00dB,-1.62001152519233e+02°)
1.34334334334334e+05	(-3.18630337917767e+00dB,-1.62405815171452e+02°)
1.34434434434434e+05	(-3.10130131001105e+00dB,-1.62815285344609e+02°)
1.34534534534534e+05	(-3.01621167741117e+00dB,-1.63229635068969e+02°)
1.34634634634634e+05	(-2.93104192340713e+00dB,-1.63648936989939e+02°)
1.34734734734734e+05	(-2.84579984645070e+00dB,-1.64073264328621e+02°)
1.34834834834834e+05	(-2.76049361339363e+00dB,-1.64502690838558e+02°)
